BL-001 	T 	BL 	F 	단추 여밈의 전체 오픈형
CD-027 	O 	CD 	F 	종아리 아래 덮는 길이
CD-027 	O 	CD 	F 	앞 사선 절개
CD-027 	O 	CD 	F 	어깨 부터 허리 브이라인 레이스 처리
CD-027 	O 	CD 	F 	양쪽 옆선 트임
CD-027 	O 	CD 	F 	앞 여밈 둥그렇게 단처리
CD-027 	O 	CD 	F 	허리 리본 끈
CD-027 	O 	CD 	M 	몸판 폴리에스테르 100%
CD-027 	O 	CD 	M 	레이스 나일론 100%
CD-027 	O 	CD 	M 	드라이 클리닝 권장함
CD-027 	O 	CD 	C 	브라운이 많이 떠오르는 레드 색상
CD-027 	O 	CD 	C 	광택이 많이 있음
CD-027 	O 	CD 	E 	섹시한
CD-027 	O 	CD 	E 	란제리같은
CD-027 	O 	CD 	E 	가벼운 느낌의
CD-027 	O 	CD 	E 	편안한
CD-027 	O 	CD 	E 	시원한
CD-027 	O 	CD 	E 	홈웨어의
CD-027 	O 	CD 	E 	화려한
CD-027 	O 	CD 	E 	유니크한
CD-028 	O 	CD 	F 	가디건
CD-028 	O 	CD 	F 	가운형
CD-028 	O 	CD 	F 	브이 네크라인
CD-028 	O 	CD 	F 	네크 라인 흰색 스티치
CD-028 	O 	CD 	F 	싱글 앞여밈
CD-028 	O 	CD 	F 	전체오픈형
CD-028 	O 	CD 	F 	드롭 숄더
CD-028 	O 	CD 	F 	손 전체를 덮는 소매길이
CD-028 	O 	CD 	F 	넓은 소매통
CD-028 	O 	CD 	F 	로브형
CD-028 	O 	CD 	F 	발목을 덮는 길이
CD-028 	O 	CD 	F 	앞 여밈 직각 단처리
CD-028 	O 	CD 	F 	허리 로브 끈
CD-028 	O 	CD 	F 	여유있는 형
CD-028 	O 	CD 	M 	면 100%
CD-028 	O 	CD 	M 	신축성 없음
CD-028 	O 	CD 	M 	비침 없음
CD-028 	O 	CD 	M 	손세탁 권장함
CD-028 	O 	CD 	M 	봄, 늦여름에 입기 좋은 소재
CD-028 	O 	CD 	C 	밝은 푸른색 계열의 체크
CD-028 	O 	CD 	E 	시원해 보이는
CD-028 	O 	CD 	E 	루즈핏의
CD-028 	O 	CD 	E 	편안한
CD-028 	O 	CD 	E 	시원한 느낌의
CD-028 	O 	CD 	E 	캐주얼한
CD-028 	O 	CD 	E 	느슨한
CD-028 	O 	CD 	E 	여유로운
CD-028 	O 	CD 	E 	휴양지의
CD-029 	O 	CD 	F 	가디건
CD-029 	O 	CD 	F 	브이넥크라인
CD-029 	O 	CD 	F 	소매단 접힘
CD-029 	O 	CD 	F 	드롭숄더라인
CD-029 	O 	CD 	F 	7부소매
CD-029 	O 	CD 	F 	루즈핏
CD-029 	O 	CD 	F 	로브형태
CD-029 	O 	CD 	F 	종아리까지 오는 기장
CD-029 	O 	CD 	F 	롱기장
CD-029 	O 	CD 	F 	허리밸트
CD-029 	O 	CD 	F 	양쪽패치포켓
CD-029 	O 	CD 	F 	양쪽옆트임
CD-029 	O 	CD 	M 	린넨20%
CD-029 	O 	CD 	M 	면80%
CD-029 	O 	CD 	M 	중성세제
CD-029 	O 	CD 	M 	찬물로 단독 손세탁
CD-029 	O 	CD 	M 	시원한 느낌의
CD-029 	O 	CD 	C 	야자수 패턴
CD-029 	O 	CD 	C 	흰 바탕에 초록, 빨강 프린팅
CD-029 	O 	CD 	C 	무늬가 복잡한
CD-029 	O 	CD 	C 	올 오버 패턴
CD-029 	O 	CD 	E 	감각적인
CD-029 	O 	CD 	E 	내추럴한
CD-029 	O 	CD 	E 	시원한
CD-029 	O 	CD 	E 	세련된
CD-029 	O 	CD 	E 	여성스러운
CD-029 	O 	CD 	E 	휴양지 느낌의
CD-030 	O 	CD 	F 	가디건
CD-030 	O 	CD 	F 	로브 형태
CD-030 	O 	CD 	F 	가운 형
CD-030 	O 	CD 	F 	셋인 슬리브
CD-030 	O 	CD 	F 	소매통이 넓은
CD-030 	O 	CD 	F 	소매길이는 7부
CD-030 	O 	CD 	F 	옷의 가장자리 레이스단 장식
CD-030 	O 	CD 	F 	허리끈 태슬 장식
CD-030 	O 	CD 	F 	앞 패치 주머니
CD-030 	O 	CD 	F 	무릎 아래 정강이 길이
CD-030 	O 	CD 	F 	작은 꽃형태가 다이아몬드 형으로 배열
CD-030 	O 	CD 	M 	레이스 소재
CD-030 	O 	CD 	M 	속이 비치는
CD-030 	O 	CD 	C 	흰색
CD-030 	O 	CD 	E 	시원한
CD-030 	O 	CD 	E 	속옷 느낌의
CD-030 	O 	CD 	E 	여성적인
CD-030 	O 	CD 	E 	부드러운
CD-030 	O 	CD 	E 	연약한
CD-031 	O 	CD 	F 	가디건
CD-031 	O 	CD 	F 	브이넥크라인
CD-031 	O 	CD 	F 	넓은 소매통
CD-031 	O 	CD 	F 	드롭숄더라인
CD-031 	O 	CD 	F 	소매통이 넓은
CD-031 	O 	CD 	F 	손목까지오는 길이
CD-031 	O 	CD 	F 	루즈핏
CD-031 	O 	CD 	F 	로브형태
CD-031 	O 	CD 	F 	무릎아래까지오는 기장
CD-031 	O 	CD 	F 	양쪽옆트임
CD-031 	O 	CD 	M 	가디건
CD-031 	O 	CD 	M 	브이넥크라인
CD-031 	O 	CD 	M 	넓은 소매통
CD-031 	O 	CD 	M 	드롭숄더라인
CD-031 	O 	CD 	M 	소매통이 넓은
CD-031 	O 	CD 	M 	손목까지오는 길이
CD-031 	O 	CD 	M 	루즈핏
CD-031 	O 	CD 	M 	로브형태
CD-031 	O 	CD 	M 	무릎아래까지오는 기장
CD-031 	O 	CD 	M 	양쪽옆트임
CD-031 	O 	CD 	C 	블랙
CD-031 	O 	CD 	C 	잔꽃 프린팅
CD-031 	O 	CD 	C 	무늬가 자잘한
CD-031 	O 	CD 	C 	단색이 아닌
CD-031 	O 	CD 	E 	시원한
CD-031 	O 	CD 	E 	내추럴한
CD-031 	O 	CD 	E 	스타일리쉬한
CD-031 	O 	CD 	E 	휴양지 느낌의
CD-031 	O 	CD 	E 	여름에 입기 좋은
CD-032 	O 	CD 	F 	가디건
CD-032 	O 	CD 	F 	브이넥크라인
CD-032 	O 	CD 	F 	소매통 넓음
CD-032 	O 	CD 	F 	드롭숄더라인
CD-032 	O 	CD 	F 	롱슬리브, 긴소매
CD-032 	O 	CD 	F 	손등까지오는 소매길이
CD-032 	O 	CD 	F 	오버핏
CD-032 	O 	CD 	F 	가디건형태
CD-032 	O 	CD 	F 	무릎위까지오는 기장
CD-032 	O 	CD 	F 	양옆패치포켓
CD-032 	O 	CD 	F 	소매단, 밑단 데끼처리
CD-032 	O 	CD 	M 	폴리에스터80%
CD-032 	O 	CD 	M 	아크릴 20%
CD-032 	O 	CD 	M 	니트
CD-032 	O 	CD 	M 	드라이크리닝
CD-032 	O 	CD 	M 	찬물로손세탁
CD-032 	O 	CD 	M 	이염 또는 물빠짐 주의
CD-032 	O 	CD 	M 	부드러운
CD-032 	O 	CD 	M 	포근한
CD-032 	O 	CD 	C 	연한 브라운
CD-032 	O 	CD 	C 	PANTONE 컬러 HAZELNUT
CD-032 	O 	CD 	E 	내추럴한
CD-032 	O 	CD 	E 	베이직한
CD-032 	O 	CD 	E 	모던한
CD-032 	O 	CD 	E 	세련된
CD-032 	O 	CD 	E 	심플한
CD-032 	O 	CD 	E 	미니멀한
CD-033 	O 	CD 	F 	가디건
CD-033 	O 	CD 	F 	브이넥크라인
CD-033 	O 	CD 	F 	소매니트 고무단 RIB 처리
CD-033 	O 	CD 	F 	드롭숄더라인
CD-033 	O 	CD 	F 	롱슬리브, 긴소매
CD-033 	O 	CD 	F 	손등덮는 길이감
CD-033 	O 	CD 	F 	여유있는 핏
CD-033 	O 	CD 	F 	가디건 형태
CD-033 	O 	CD 	F 	엉덩이 덮는기장감
CD-033 	O 	CD 	F 	여밈선 니트 고무단 처리
CD-033 	O 	CD 	F 	소매 꽈베기 2줄 조직
CD-033 	O 	CD 	F 	몸판 하찌 조직
CD-033 	O 	CD 	M 	아크릴100%
CD-033 	O 	CD 	M 	드라이크리닝 권장
CD-033 	O 	CD 	M 	부드러운
CD-033 	O 	CD 	M 	두께감 있는
CD-033 	O 	CD 	M 	조직감이 큰
CD-033 	O 	CD 	C 	차콜
CD-033 	O 	CD 	C 	짙은 회색
CD-033 	O 	CD 	E 	포근한
CD-033 	O 	CD 	E 	따뜻한
CD-033 	O 	CD 	E 	겨울 느낌의
CD-033 	O 	CD 	E 	내추럴한
CD-033 	O 	CD 	E 	캐주얼한
CD-034 	O 	CD 	F 	가디건
CD-034 	O 	CD 	F 	플랫 카라
CD-034 	O 	CD 	F 	싱글여밈
CD-034 	O 	CD 	F 	왼쪽여밈선 단추5개
CD-034 	O 	CD 	F 	소매 옆트임
CD-034 	O 	CD 	F 	드롭숄더라인
CD-034 	O 	CD 	F 	롱슬리브, 긴소매
CD-034 	O 	CD 	F 	손등덮는 길이
CD-034 	O 	CD 	F 	여유있는 핏
CD-034 	O 	CD 	F 	가디건 형태
CD-034 	O 	CD 	F 	엉덩이 덮는 길이
CD-034 	O 	CD 	F 	앞 뒤 언발란스 길이
CD-034 	O 	CD 	F 	양옆패치포켓
CD-034 	O 	CD 	F 	양옆트임
CD-034 	O 	CD 	F 	몸판 소매 하찌 조직
CD-034 	O 	CD 	F 	소매, 밑단 데끼처리
CD-034 	O 	CD 	M 	아크릴100%
CD-034 	O 	CD 	M 	니트
CD-034 	O 	CD 	M 	드라이크리닝
CD-034 	O 	CD 	M 	표백제세탁 주의
CD-034 	O 	CD 	M 	30도 미온수 중성세제손새탁
CD-034 	O 	CD 	M 	부드러운
CD-034 	O 	CD 	M 	두께감 있는
CD-034 	O 	CD 	C 	진한 브라운
CD-034 	O 	CD 	C 	PANTONE 컬러 CHESTNUT
CD-034 	O 	CD 	E 	포근한
CD-034 	O 	CD 	E 	따뜻한
CD-034 	O 	CD 	E 	귀여운
CD-034 	O 	CD 	E 	모던한
CD-034 	O 	CD 	E 	베이직한
CD-035 	O 	CD 	F 	가디건
CD-035 	O 	CD 	F 	라운드 넥크라인
CD-035 	O 	CD 	F 	왼쪽여밈선 단추6개
CD-035 	O 	CD 	F 	소매단 시보리 처리
CD-035 	O 	CD 	F 	벌룬 소매
CD-035 	O 	CD 	F 	드롭숄더 라인
CD-035 	O 	CD 	F 	롱슬리브, 긴소매
CD-035 	O 	CD 	F 	손등덮는 길이감
CD-035 	O 	CD 	F 	여유 있는핏
CD-035 	O 	CD 	F 	가디건 형태
CD-035 	O 	CD 	F 	엉덩이 덮는 기장
CD-035 	O 	CD 	F 	여밈선 시보리 처리
CD-035 	O 	CD 	F 	밑단 시보리 처리
CD-035 	O 	CD 	F 	면저지 가디건
CD-035 	O 	CD 	M 	쭈리면100%
CD-035 	O 	CD 	M 	중성세제 단독세탁
CD-035 	O 	CD 	M 	드라이크리닝
CD-035 	O 	CD 	M 	부드러운
CD-035 	O 	CD 	M 	포근한
CD-035 	O 	CD 	C 	연한 그레이
CD-035 	O 	CD 	C 	PANTONE 컬러 MICRO CHIP
CD-035 	O 	CD 	E 	내추럴한
CD-035 	O 	CD 	E 	여리여리한
CD-035 	O 	CD 	E 	캐주얼한
CD-035 	O 	CD 	E 	귀여운
CD-035 	O 	CD 	E 	모던한
CD-035 	O 	CD 	E 	소매가 벙벙한
CD-036 	O 	CD 	F 	가디건
CD-036 	O 	CD 	F 	브이넥크라인
CD-036 	O 	CD 	F 	넥크라인 니트 고무단 처리
CD-036 	O 	CD 	F 	왼쪽여밈선 단추4개
CD-036 	O 	CD 	F 	소매 고무단 처리
CD-036 	O 	CD 	F 	드롭숄더라인
CD-036 	O 	CD 	F 	롱슬리브, 긴소매
CD-036 	O 	CD 	F 	소매가 넓은
CD-036 	O 	CD 	F 	손끝을 지나는 소매길이
CD-036 	O 	CD 	F 	여유있는 핏
CD-036 	O 	CD 	F 	가디건형태
CD-036 	O 	CD 	F 	엉덩이위까지 오는 기장
CD-036 	O 	CD 	F 	여밈선 니트 고무단 처리
CD-036 	O 	CD 	F 	밑단 니트 고무단 처리
CD-036 	O 	CD 	F 	몸판 간격 넓은 골지
CD-036 	O 	CD 	F 	짧은 가디건
CD-036 	O 	CD 	M 	아크릴 100%
CD-036 	O 	CD 	M 	드라이크리닝
CD-036 	O 	CD 	M 	니트
CD-036 	O 	CD 	M 	표백제세탁 주의
CD-036 	O 	CD 	M 	30도 미온수 중성세제손세탁
CD-036 	O 	CD 	M 	부드러운
CD-036 	O 	CD 	M 	포근한
CD-036 	O 	CD 	M 	얇은 두께감
CD-036 	O 	CD 	C 	연한 베이지
CD-036 	O 	CD 	E 	여리여리한
CD-036 	O 	CD 	E 	여성스러운
CD-036 	O 	CD 	E 	세련된
CD-036 	O 	CD 	E 	모던한
CD-037 	O 	CD 	F 	가디건
CD-037 	O 	CD 	F 	브이넥크라인
CD-037 	O 	CD 	F 	넥크라인 시보리 처리
CD-037 	O 	CD 	F 	왼쪽여밈선 단추6개
CD-037 	O 	CD 	F 	소매 시보리 처리
CD-037 	O 	CD 	F 	드롭숄더라인
CD-037 	O 	CD 	F 	롱슬리브, 긴소매
CD-037 	O 	CD 	F 	손끝을 지나는 기장
CD-037 	O 	CD 	F 	가오리 핏
CD-037 	O 	CD 	F 	루즈핏
CD-037 	O 	CD 	F 	가디건 형태
CD-037 	O 	CD 	F 	허벅지까지 오는기장감
CD-037 	O 	CD 	F 	여밈선 니트시보리 처리
CD-037 	O 	CD 	F 	밑단니트 고무단 RIB 처리
CD-037 	O 	CD 	M 	아크릴70%
CD-037 	O 	CD 	M 	폴리30%
CD-037 	O 	CD 	M 	니트
CD-037 	O 	CD 	M 	드라이크리닝
CD-037 	O 	CD 	M 	미지근한물 중성세제이용 세탁
CD-037 	O 	CD 	M 	부드러운
CD-037 	O 	CD 	M 	포근한
CD-037 	O 	CD 	C 	베이지
CD-037 	O 	CD 	C 	탁한 느낌의
CD-037 	O 	CD 	C 	단추 검은색
CD-037 	O 	CD 	E 	따뜻한
CD-037 	O 	CD 	E 	내추럴한
CD-037 	O 	CD 	E 	베이직한
CD-037 	O 	CD 	E 	중성적인
CD-037 	O 	CD 	E 	귀여운
CD-037 	O 	CD 	E 	오버사이즈
CD-038 	O 	CD 	F 	가디건
CD-038 	O 	CD 	F 	브이넥크라인
CD-038 	O 	CD 	F 	넥크라인 니트 고무단 RIB 처리
CD-038 	O 	CD 	F 	넓은 소매통
CD-038 	O 	CD 	F 	드롭숄더라인
CD-038 	O 	CD 	F 	롱슬리브, 긴소매
CD-038 	O 	CD 	F 	손등까지오는 기장
CD-038 	O 	CD 	F 	여유로운핏
CD-038 	O 	CD 	F 	가디건형태
CD-038 	O 	CD 	F 	엉덩이 덮는 기장
CD-038 	O 	CD 	F 	양옆벨트루프
CD-038 	O 	CD 	F 	여밈선 니트시보리처리
CD-038 	O 	CD 	F 	허리벨트
CD-038 	O 	CD 	F 	허리를 묶어 입는 것이 특징
CD-038 	O 	CD 	F 	소매 밑단 데끼 처리
CD-038 	O 	CD 	F 	랩 스타일
CD-038 	O 	CD 	F 	랩어라운드
CD-038 	O 	CD 	M 	아크릴100%
CD-038 	O 	CD 	M 	니트
CD-038 	O 	CD 	M 	표백제 세탁 주의
CD-038 	O 	CD 	M 	30도 미온수 중성세제손새탁
CD-038 	O 	CD 	M 	부드러운
CD-038 	O 	CD 	M 	촉감이 좋은
CD-038 	O 	CD 	C 	연한 베이지
CD-038 	O 	CD 	E 	우아한
CD-038 	O 	CD 	E 	여성스러운
CD-038 	O 	CD 	E 	베이직한
CD-038 	O 	CD 	E 	모던한
CD-038 	O 	CD 	E 	세련된
CD-039 	O 	CD 	F 	가디건
CD-039 	O 	CD 	F 	브이넥크라인
CD-039 	O 	CD 	F 	왼쪽여밈선 단추5개
CD-039 	O 	CD 	F 	진주 여밈단추
CD-039 	O 	CD 	F 	롱슬리브, 긴소매
CD-039 	O 	CD 	F 	소매 끝쪽으로 넓어지는
CD-039 	O 	CD 	F 	손등덮는 기장
CD-039 	O 	CD 	F 	여유로운핏
CD-039 	O 	CD 	F 	가디건형태
CD-039 	O 	CD 	F 	엉덩이살짝덮는 기장
CD-039 	O 	CD 	F 	짧은 가디건
CD-039 	O 	CD 	M 	겉기모면100%
CD-039 	O 	CD 	M 	드라이크리닝
CD-039 	O 	CD 	M 	단독세탁
CD-039 	O 	CD 	M 	포근한
CD-039 	O 	CD 	M 	부드러운
CD-039 	O 	CD 	M 	촉감이 좋은
CD-039 	O 	CD 	C 	아이보리
CD-039 	O 	CD 	C 	흰색
CD-039 	O 	CD 	C 	크림색
CD-039 	O 	CD 	E 	여리여리한
CD-039 	O 	CD 	E 	여성스러운
CD-039 	O 	CD 	E 	세련된
CD-039 	O 	CD 	E 	모던한
CD-039 	O 	CD 	E 	몸에 붙는
CD-040 	O 	CD 	F 	가디건
CD-040 	O 	CD 	F 	라운드 넥크라인
CD-040 	O 	CD 	F 	넥크라인 니트 고무단 RIB 처리
CD-040 	O 	CD 	F 	여밈선 왼쪽 단추6개
CD-040 	O 	CD 	F 	롱슬리브, 긴소매
CD-040 	O 	CD 	F 	손목까지오는 소매 길이
CD-040 	O 	CD 	F 	약간 여유로운핏
CD-040 	O 	CD 	F 	가디건 형태
CD-040 	O 	CD 	F 	골반까지오는 기장
CD-040 	O 	CD 	M 	램스울60%
CD-040 	O 	CD 	M 	앙고라20%
CD-040 	O 	CD 	M 	레이온20%
CD-040 	O 	CD 	M 	드라이크리닝
CD-040 	O 	CD 	M 	부드러운
CD-040 	O 	CD 	M 	촉감이좋은
CD-040 	O 	CD 	M 	포근한
CD-040 	O 	CD 	C 	베이지
CD-040 	O 	CD 	C 	PANTONE 컬러 MOONBEAM
CD-040 	O 	CD 	E 	베이직한
CD-040 	O 	CD 	E 	모던한
CD-040 	O 	CD 	E 	깔끔한
CD-040 	O 	CD 	E 	여성스러운
CD-040 	O 	CD 	E 	몸에 맞는
CD-041 	O 	CD 	F 	가디건
CD-041 	O 	CD 	F 	일자형
CD-041 	O 	CD 	F 	넥크라인 니트 고무단 RIB 처리
CD-041 	O 	CD 	F 	셋인 암홀
CD-041 	O 	CD 	F 	롱슬리브, 긴소매
CD-041 	O 	CD 	F 	손목까지 오는 기장
CD-041 	O 	CD 	F 	가디건 형태
CD-041 	O 	CD 	F 	골반위 까지 오는 기장
CD-041 	O 	CD 	F 	몸에 맞는
CD-041 	O 	CD 	F 	가로 줄무늬
CD-041 	O 	CD 	M 	아크릴100%
CD-041 	O 	CD 	M 	드라이크리닝
CD-041 	O 	CD 	M 	단독세탁
CD-041 	O 	CD 	M 	부드러운
CD-041 	O 	CD 	M 	가벼운
CD-041 	O 	CD 	M 	얇은 느낌의
CD-041 	O 	CD 	C 	네이비
CD-041 	O 	CD 	C 	흰색 배색라인
CD-041 	O 	CD 	C 	흰색 스트라이프
CD-041 	O 	CD 	E 	여리여리한
CD-041 	O 	CD 	E 	여성스러운
CD-041 	O 	CD 	E 	캐주얼한
CD-041 	O 	CD 	E 	모던한
CD-041 	O 	CD 	E 	베이직한
CD-041 	O 	CD 	E 	스포티한
CD-041 	O 	CD 	E 	눈에 띄는
CD-042 	O 	CD 	F 	가디건
CD-042 	O 	CD 	F 	라운드넥크라인
CD-042 	O 	CD 	F 	넥크라인 니트 고무단 RIB 처리
CD-042 	O 	CD 	F 	여밈선 단추6개
CD-042 	O 	CD 	F 	드롭숄더라인
CD-042 	O 	CD 	F 	롱슬리브, 긴소매
CD-042 	O 	CD 	F 	손등까지오는 기장
CD-042 	O 	CD 	F 	여유로운핏,루즈핏
CD-042 	O 	CD 	F 	가디건형태
CD-042 	O 	CD 	F 	엉덩이 덮는 기장
CD-042 	O 	CD 	F 	여밈선 니트 고무단 RIB 처리
CD-042 	O 	CD 	M 	아크릴100%
CD-042 	O 	CD 	M 	드라이크리닝
CD-042 	O 	CD 	M 	단독세탁
CD-042 	O 	CD 	M 	부드러운
CD-042 	O 	CD 	M 	얇은 느낌의
CD-042 	O 	CD 	C 	블랙
CD-042 	O 	CD 	C 	흰색 배색스트라이프
CD-042 	O 	CD 	C 	흰색 단추
CD-042 	O 	CD 	E 	캐주얼한
CD-042 	O 	CD 	E 	중성적인
CD-042 	O 	CD 	E 	베이직한
CD-042 	O 	CD 	E 	깔끔한
CD-042 	O 	CD 	E 	눈에 띄는
CD-043 	O 	CD 	F 	가디건
CD-043 	O 	CD 	F 	브이넥크라인
CD-043 	O 	CD 	F 	허리선까지 브이넥크라인
CD-043 	O 	CD 	F 	넥크라인 니트 고무단 RIB 처리
CD-043 	O 	CD 	F 	넓은 소매통
CD-043 	O 	CD 	F 	드롭숄더라인
CD-043 	O 	CD 	F 	롱슬리브, 긴소매
CD-043 	O 	CD 	F 	손목까지오는 기장
CD-043 	O 	CD 	F 	루즈핏
CD-043 	O 	CD 	F 	가디건형태
CD-043 	O 	CD 	F 	무릎까지오는 기장
CD-043 	O 	CD 	F 	여밈선 니트 고무단 처리
CD-043 	O 	CD 	F 	넥크라인,여밈선 밑단 검정 선 배색
CD-043 	O 	CD 	F 	넥크라인, 밑단 소매올풀림
CD-043 	O 	CD 	F 	몸판 꽈배기 조직
CD-043 	O 	CD 	M 	아크릴100%
CD-043 	O 	CD 	M 	드라이크리닝
CD-043 	O 	CD 	M 	단독세탁
CD-043 	O 	CD 	M 	두꺼움
CD-043 	O 	CD 	M 	부드러운
CD-043 	O 	CD 	M 	포근한
CD-043 	O 	CD 	C 	아이보리
CD-043 	O 	CD 	C 	검정 디자인선 배색
CD-043 	O 	CD 	E 	캐주얼한
CD-043 	O 	CD 	E 	유니크한
CD-043 	O 	CD 	E 	에스닉한
CD-043 	O 	CD 	E 	내추럴한
CD-043 	O 	CD 	E 	스타일리쉬한
CD-043 	O 	CD 	E 	후줄근한
CD-043 	O 	CD 	E 	축축처지는
CD-044 	O 	CD 	F 	가디건
CD-044 	O 	CD 	F 	브이넥크라인
CD-044 	O 	CD 	F 	가슴선까지 파인
CD-044 	O 	CD 	F 	왼쪽여밈선 단추6개
CD-044 	O 	CD 	F 	플레어 소매
CD-044 	O 	CD 	F 	넓은 소매통
CD-044 	O 	CD 	F 	셋인 암홀
CD-044 	O 	CD 	F 	7부소매
CD-044 	O 	CD 	F 	손목 위 까지오는 기장
CD-044 	O 	CD 	F 	여유로운핏
CD-044 	O 	CD 	F 	가디건 형태
CD-044 	O 	CD 	F 	엉덩이 살짝 덮는 기장
CD-044 	O 	CD 	F 	앞중심 러플장식
CD-044 	O 	CD 	F 	목둘레선이 많이 파인
CD-044 	O 	CD 	F 	몸에 맞는
CD-044 	O 	CD 	M 	폴리에스터60%
CD-044 	O 	CD 	M 	코튼40%
CD-044 	O 	CD 	M 	코튼혼방
CD-044 	O 	CD 	M 	단독세탁
CD-044 	O 	CD 	M 	부드러운
CD-044 	O 	CD 	M 	소재가 얇은
CD-044 	O 	CD 	C 	블랙
CD-044 	O 	CD 	C 	탁한 느낌의
CD-044 	O 	CD 	C 	흰색 단추 배색
CD-044 	O 	CD 	E 	여성스러운
CD-044 	O 	CD 	E 	러블리한
CD-044 	O 	CD 	E 	사랑스러운
CD-044 	O 	CD 	E 	여성스러운
CD-044 	O 	CD 	E 	여리여리한
CD-045 	O 	CD 	F 	가디건
CD-045 	O 	CD 	F 	라운드 넥크라인
CD-045 	O 	CD 	F 	넥크라인 밴드처리
CD-045 	O 	CD 	F 	여밈선 왼쪽 단추8개
CD-045 	O 	CD 	F 	소매 위아래 주름 있는
CD-045 	O 	CD 	F 	소매 밴드 마무리
CD-045 	O 	CD 	F 	드롭숄더라인
CD-045 	O 	CD 	F 	7부소매
CD-045 	O 	CD 	F 	루즈핏
CD-045 	O 	CD 	F 	가디건형태
CD-045 	O 	CD 	F 	엉덩이 살짝덮는 기장
CD-045 	O 	CD 	F 	양옆 슬리브 꽃자수
CD-045 	O 	CD 	M 	아크릴65%
CD-045 	O 	CD 	M 	폴리에스터35%
CD-045 	O 	CD 	M 	드라이크리닝
CD-045 	O 	CD 	M 	부드러운
CD-045 	O 	CD 	M 	비치는 소재
CD-045 	O 	CD 	M 	매우 얇은
CD-045 	O 	CD 	C 	화이트
CD-045 	O 	CD 	C 	빨간색 꽃 자수 배색
CD-045 	O 	CD 	E 	여성스러운
CD-045 	O 	CD 	E 	섹시한
CD-045 	O 	CD 	E 	여리여리한
CD-045 	O 	CD 	E 	세련된
CD-045 	O 	CD 	E 	스타일리쉬한
CD-046 	O 	CD 	F 	긴 가디건
CD-046 	O 	CD 	F 	브이넥크라인
CD-046 	O 	CD 	F 	넥크라인 니트 고무단 RIB 처리
CD-046 	O 	CD 	F 	넓은 소매통
CD-046 	O 	CD 	F 	드롭숄더라인
CD-046 	O 	CD 	F 	롱슬리브, 긴소매
CD-046 	O 	CD 	F 	손끝까지오는 길이
CD-046 	O 	CD 	F 	루즈핏
CD-046 	O 	CD 	F 	가디건 형태
CD-046 	O 	CD 	F 	무릎까지오는 기장
CD-046 	O 	CD 	F 	양쪽 패치포켓
CD-046 	O 	CD 	F 	여밈선 니트 고무단 RIB 처리
CD-046 	O 	CD 	F 	밑단 고무단 RIB 처리
CD-046 	O 	CD 	F 	양 옆트임
CD-046 	O 	CD 	F 	소매밑단 데끼 처리
CD-046 	O 	CD 	M 	아크릴100%(7게이지3합)
CD-046 	O 	CD 	M 	드라이크리닝
CD-046 	O 	CD 	M 	단독세탁
CD-046 	O 	CD 	M 	부드러운
CD-046 	O 	CD 	M 	포근한
CD-046 	O 	CD 	M 	따듯한
CD-046 	O 	CD 	C 	핑크
CD-046 	O 	CD 	C 	탁한
CD-046 	O 	CD 	C 	채도가 낮은
CD-046 	O 	CD 	C 	PANTONE컬러 ROSE SMOKE
CD-046 	O 	CD 	E 	내추럴한
CD-046 	O 	CD 	E 	베이직한
CD-046 	O 	CD 	E 	모던한
CD-046 	O 	CD 	E 	캐주얼한
CD-046 	O 	CD 	E 	길이가 긴
CD-047 	O 	CD 	F 	가디건
CD-047 	O 	CD 	F 	긴 가디건
CD-047 	O 	CD 	F 	라운드넥크라인
CD-047 	O 	CD 	F 	넥크라인 니트 고무단 RIB 처리
CD-047 	O 	CD 	F 	넓은 소매통
CD-047 	O 	CD 	F 	드롭숄더라인
CD-047 	O 	CD 	F 	손목위 까지오는 소매 기장
CD-047 	O 	CD 	F 	소매 밑단 데끼 처리
CD-047 	O 	CD 	F 	여유로운핏
CD-047 	O 	CD 	F 	가디건 형태
CD-047 	O 	CD 	F 	무릎까지오는 기장
CD-047 	O 	CD 	F 	양옆솔기주머니
CD-047 	O 	CD 	F 	여밈선 니트 고무단 RIB 처리
CD-047 	O 	CD 	F 	소매옆트임
CD-047 	O 	CD 	F 	밑단 니트 고무단 RIB 처리
CD-047 	O 	CD 	M 	울65% 아크릴15% 코튼20%
CD-047 	O 	CD 	M 	드라이크리닝
CD-047 	O 	CD 	M 	부드러운
CD-047 	O 	CD 	M 	매끄러운
CD-047 	O 	CD 	M 	포근한
CD-047 	O 	CD 	M 	두께감 있는
CD-047 	O 	CD 	C 	PANTONE 컬러 SAND
CD-047 	O 	CD 	C 	베이지
CD-047 	O 	CD 	C 	연한 갈색
CD-047 	O 	CD 	E 	깔끔한
CD-047 	O 	CD 	E 	모던한
CD-047 	O 	CD 	E 	베이직한
CD-047 	O 	CD 	E 	가을 느낌의
CD-047 	O 	CD 	E 	세련된
CD-047 	O 	CD 	E 	박스형의
CD-047 	O 	CD 	E 	스트레이트 실루엣
CD-048 	O 	CD 	F 	가디건
CD-048 	O 	CD 	F 	후드
CD-048 	O 	CD 	F 	소매 시보리 처리
CD-048 	O 	CD 	F 	셋인 암홀
CD-048 	O 	CD 	F 	롱슬리브, 긴소매
CD-048 	O 	CD 	F 	손목까지오는 기장
